uid,page_title,page_author,page_time,page_content,viewHref
2045290,"[原创]
韩国游学冬令营之【釜山行】",伊布拉希莫维奇,2017-1-23 23:21:41," 伴着晨风，迎着朝阳行李箱的车轮声还在清晨的工大回荡

你想去韩国游学吗？
最初的宣传仿佛还在昨天而我们的旅程已悄然而至
.......
1月15号清晨天刚微微亮参加经济管理学院韩国游学项目冬令营的老师同学们在院长韩东萍的带领下整装出发经过四个小时的大巴抵达青岛流亭机场顺利登上开往韩国釜山的航班路途上老师同学们的期待兴奋溢于言表这是一场与众不同的冬令营第一站---【釜山行】           期  Day 1一月十五日  待 首尔时间下午4点30分左右冬令营15人顺利抵达釜山金海国际机场，热情的釜山大学国际合作处金老师一行早已在机场等候，然后乘坐大巴抵达釜山大学。面对周围不一样的风景不同的环境，我们的成员们开始兴奋起来。 抵达釜山    旅途虽然劳累但仍抵挡不住大家的热情与新奇，顺利入住后，金老师带大家来到周围商业圈熟悉周围环境，并品尝正宗韩餐，晚上走在充斥着韩国偶像剧氛围的坡路街道上，大家对接下来的几天充满期待。              精  Day 2一月十六日  彩 早餐过后便开始一天的精彩行程啦，釜山大学经营学院金老师和中国留学生为大家介绍了釜山大的学校情况及专业等。                               听了精彩的介绍后首先在经营学院进行了简单的参观游览，随后大家进行了校园参观。       #健身房    #釜山大学街景      #校史博物馆    #学生活动室   美丽壮观的建筑学院大楼上的观景天台，设备齐全场地充足还录制过韩国人气节目running man的体育馆，科技感十足又不失书香气息的图书馆…

   #建筑馆    #录制过running man的体育馆      #图书馆    #校园一隅   参观完校园后，大家在教室里享受了一顿愉快而又丰盛的午餐～      是不是看着就让人食指大动<(￣︶￣)>下午中国留学生与冬令营成员们进行了座谈，几名留学生都是本科就在釜山大学就读，对韩国文化和高校学习有了深入了解为同学们分享了许多经验～         PS：釜山国立大学以真理、自由、奉献作为校训，创建于1946年。创建初期虽然只设有人文和水产两个专业，经多年发展，已成为覆盖全部主要学科的大型学术研究机构。釜山大学是名副其实的韩国重点院校之一。目前，学校由15个学院、1个分校区、1个综合研究生院、4个专业研究生院、以及5个特殊研究生院组成。多年来，学校通过培养出优秀的人才和领导人为国家发展做出贡献。
直至2015年2月，釜山国立大学已培育出154,680名学士、42,052名硕士、以及7,298名博士，大多数毕业生在遍布全球的岗位上担任着重要角色。
            结  Day 3一月十七日  束 不知不觉又开始了釜山新一天的旅程，1月17日早上大家乘坐大巴前往韩国现代集团参观工厂和出口码头，对方员工热情的招待了大家，并向大家介绍了现代汽车，不仅人美汉语也说的非常好哦。      参观汽车制造车间，整车制造流水线上精准的作业、流畅的运行，让大家十分敬佩，出口码头上生产加工好的汽车整排列好，准备发往世界各地。（车间里不允许拍照，所以很遗憾大家看不到了￣へ￣）    中午大家品尝了韩国特色韩牛。   
一天半的紧张行程后，下午来到了著名的新世界百货，大家在玲琅满目的商品中逛的不亦悦乎。釜山行的最后，对方邀请大家参加了接待晚宴。    快乐的时光总是过得很快，不知不觉中釜山的行程就要结束啦，一起期待马上要开始的【首尔行】吧～          最后偷偷放上萌萌哒的院长(*/ω╲*)   
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045290
2045289,"[求助]
海纳文库无法登陆，怎么办？",wdzyx123,2017-1-23 22:55:54,"好久没登录了，最近因为要补考找资料，所以想去海纳文库下载一些，但是一直提示说“用户名或密码错误，或者用户已经被锁定”，找回密码的话，又说只能找管理员，，我应该怎么做？






",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045289
2045291,Ph.D.  Positions  in Electrical Engineering University of NorthTexas,小小小小,2017-1-24 12:29:03,"Multiple  fully  funded  Ph.D.  positions  are  available  starting  immediately  in  the  Department  of  Electrical 
Engineering  at  the  University  of  North  Texas.  
The  research  areas  of  these  positions  are  generally  related  to  networked  control  systems,  distributed 
control  and  optimization,  cyber-­‐physical  systems,  and  their  applications  to  power  system,  unmanned 
aerial  vehicles  and  transportation  applications.  
Required  qualifications:  
(1) B.S.  degree  in  engineering  field  related  to  systems  and  control  and/or  power  systems 
(2) Strong  background  in  systems  and  control,  optimization,  and  mathematics 
(3) Excellent  writing  and  communication  skills 
(4) Proficiency  in  programming  languages,  such  as  MATLAB,  C/C++,  Julia,  Python,  etc 
Preferred  qualifications:  
(1) M.S.  degree  
(2) Previous  research  experience  with  a  good  publication  record  
(3) Previous  research  experience  on  systems  and  control,  power  systems,  building  and/or 
unmanned  aerial  vehicles  is  a  plus 
Interested  applicants  please  send  the  application  to  Dr.  Tao  Yang  by  email:  Tao.Yang@unt.edu.  Please 
send  one  pdf  document  that  includes  a  1-­‐page  cover  letter  that  states  their  qualifications  and  career 
plans,  detailed  CV,  transcripts,  and  a  list  of  professional  references.  
Information  about  UNT  and  Dr.  Tao  Yang 
UNT  is  a  major  research  university  with  rapidly  growing  engineering  research  and  educational  programs. 
As  the  nation’s  24th  largest  public  university  and  the  largest,  most  comprehensive  in  the  Dallas-­‐Fort 
Worth  area,  UNT  is  dedicated  to  providing  an  excellent  educational  experience  to  its  36,000  students 
through  99  bachelor’s,  83  master’s,  and  36  doctoral  degree  programs  in  its  12  colleges  and  schools, 
many  nationally  and  internationally  recognized.  UNT  is  strategically  located  in  Denton,  Texas,  a  vibrant 
city  with  a  lively  arts  and  music  culture,  at  the  northern  end  of  the  Dallas-­‐Fort  Worth  metropolitan  area. 
The  DFW  area  has  more  than  six  million  people,  with  significant  economic  growth,  numerous  industrial 
establishments,  and  excellent  school  districts.  
The  Electrical  Engineering  Department  offers  BS,  MS,  and  Ph.D.  degrees  in  electrical  engineering.  It  is 
home  to  over  400  undergraduate  and  graduate  students.  Additional  information  about  the  department 
is  available  at  the  website:  http://engineering.unt.edu/electrical/. 
More  information  is  available  on  https://engineering.unt.edu/electrical/tao-­‐yang 

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045291
2045292,找对象,桃乐丝,2017-1-24 12:53:31,"
qq1252941487",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045292
2045293,征婚帖,muyao,2017-1-24 13:28:11,"本人21岁，水瓶座，大三，又没有有意向的假qq1802046452

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045293
2045295,"[招兼职]
招聘英语助教兼职",kaienn,2017-1-24 14:23:53," 本帖最后由 kaienn 于 2017-1-24 14:34 编辑 

招聘英语助教兼职

要求：英语必须过4’6级，最好是英语专业或者考过雅思。
时间：2017.2.2~2017.2.12
地址：威海市立医院附近
一次课（2小时）60元。

联系电话：15063138326

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045295
2045297,"[求租]
校内草厦子单间求租",persacod,2017-1-24 16:55:21,单间在情人坡，厨卫齐全，带阳台，大床和书柜。求个长租的室友。,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045297
2045296,"[求助]
无偿献血",榛果1314,2017-1-24 15:56:38,"有人2016年下学期在学子餐厅前的无偿献血车上献过血吗？请告知我它的举办单位，十分感谢。
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045296
2045298,"[求租]
青州街向阳单间出租",1625590632,2017-1-24 18:18:27,地理位置优越，采光好，地方大，有热水可洗浴，洗衣机，冰箱，饮水机，一应俱全。可于年后看房，联系方式：18763165805.,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045298
2045301,科创学分,米少儿,2017-1-24 21:52:18,作为明年就要毕业的大三狗，忽然间发现自己的科创学分因为各种狗血的事情……比如说数模忘了申报，院里办讲座发科创学分和二专业考试冲突等狗血事件……至今仍然为0，忽然间有点着急，会不会影响毕业……来自: Android客户端,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045301
2045294,"[转贴]
【转】关于敬业福，我发现支付宝一个惊天套路~",当时明月在,2017-1-24 13:52:33,"众所周知，搞了那么多天，很多人都缺敬业福。但我一看收集人数，有6000多万，这科学吗？我身边认识的，就没有一个主动抽到的。有的，都是买的或者别人送的。大家没有发现什么不对劲的地方吗？
按照概率来说，6000多万人有敬业福，支付宝实名用户有3亿多，就算3亿都参加了，那么敬业福概率应该是20%。然而事实，远远低于这个概率。
为什么要卖敬业福呢？ 因为最后收集的认识可能达到1亿，那么人均2元，分到666元的概率是0.03%（大概335个人有一个），这么低的概率，还不如卖敬业福划算。
问题来了，这可能是一个惊天空手套白狼的活动策划： 如果支付宝通过内部人员，卖出或者转出1000w个敬业福（占总数10%左右，当作员工年终奖，比如每人发1000个敬业福，可以转卖），按照市场价25元一个，那么1000w个敬业福能卖2.5亿，活动总共2亿红包，这样支付宝内部实际是赚了5000w的。分的2亿不过是那些买了敬业福的人的钱。没花一分钱，把广告打了，把员工年终奖解决了，最后还捞了一笔。这多么可怕啊。



Ps:纯属个人猜测。






楼主从虎扑上看到的一个帖子，想转发来给各位同学分享一下，感觉脑洞蛮大的，哈哈哈
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045294
2045300,"[汇总]
正品韩妆代购",红星闪闪啦啦啦,2017-1-24 21:28:33,考研完好闲啊，搞了个微信号，卖点护肤品，主要韩国护肤品，货源是本校15年毕业学姐，现在威海，专职代购，每月往返韩国，跟学姐买了两年护肤品，值得信赖，我拿货自己卖，自己用的自己放心，用的好的推荐给大家，良心价良心货。本校的有优惠啊,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045300
2045299,收敬业福 10r有人吗,丶　尛乾,2017-1-24 20:47:47,如题 ˊ_>ˋ 收敬业福,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045299
2045302,"[讨论]
2017奥斯卡提名   你兹磁哪个？",liuchang988,2017-1-24 22:35:00," 本帖最后由 liuchang988 于 2017-1-24 22:58 编辑 

Best Picture    最佳影片
Arrival   降临 Producers: Dan Levine, Shawn Levy, Aaron Ryder, David Linde
Fences    藩篱 
Producers: Scott Rudin, Denzel Washington, Todd Black
Hacksaw Ridge    血战钢锯岭 
Producers: Bill Mechanic, David Permut
Hell or High Water    赴汤蹈火 
Producers: Carla Hacken, Julie Yorn
Hidden Figures     隐藏人物 
Producers: Donna Gigliotti, Peter Chernin & Jenno Topping, Pharrell Williams, Theodore Melfi
La La Land    爱乐之城 
Producers: Fred Berger, Jordan Horowitz, Marc Platt
Lion    雄狮 
Producers: Emile Sherman & Iain Canning, Angie Fielder
Manchester By the Sea    海边的曼彻斯特 
Producers: Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck, Kevin Walsh
Moonlight    月光男孩 
Producers: Adele Romanski, Dede Gardner & Jeremy Kleiner

La La Land独占14项提名，之后是降临和月光男孩，分别获得8项提名
顺便一提 La La Land 二月十四号国内上映 有（妹子）约吗qaq

Best Animated Feature    最佳动画长片
Kubo and the Two Strings (Focus Features)  久保与二弦琴
Moana (Disney)    海洋奇缘
My Life As a Zucchini (GKIDS)    西葫芦的生活
The Red Turtle (Sony Classics)    红海龟
Zootopia (Disney)    疯狂动物城

没有君名差评...说好的冲击奥斯卡的...虽然本来也没什么希望，估计是 Zootopia 没跑了吧


全部的名单在 http://news.mtime.com/2017/01/24/1565836.html   下面也有

今年的提名真的很谜啊....

爱乐之城我还没看，但是14项提名追平了当年泰坦尼克的记录了....只能说都是同行衬托的好

血战钢锯岭是部好片儿，但是水平能到最佳影片提名程度？

比利林恩、萨利之前十分看好的片惨死，比利一项提名都没有，萨利只有一项不痛不痒的提名....

月光男孩这种黑人____正确

最佳动画方面再说一遍，虽然疯狂动物城是三月奥斯卡予定，而且日片在奥斯卡也相对不那么受欢迎，但是君名干翻海洋奇缘这种还是问题不大的吧....心疼诚

哎真的好谜



最佳影片：《降临》《血战钢锯岭》《隐藏人物》《雄狮》《月光男孩》《藩篱》《爱乐之城》《赴汤蹈火》《海边的曼彻斯特》
最佳导演: 丹尼斯·维伦纽瓦《降临》梅尔·吉布森《血战钢锯岭》达米恩·查泽雷《爱乐之城》肯尼斯·罗纳根《海边的曼彻斯特》巴里·杰金斯《月光男孩》
最佳男主角：卡西·阿弗莱克《海边的曼彻斯特》安德鲁·加菲尔德《血战钢锯岭》瑞恩·高斯林《爱乐之城》维果·莫特森《神奇队长》丹泽尔·华盛顿《藩篱》
最佳女主角：伊莎贝尔·于佩尔《她》鲁丝·内伽《爱恋》娜塔莉·波特曼《第一夫人》艾玛·斯通《爱乐之城》梅丽尔·斯特里普《跑调天后》
最佳男配角：马赫沙拉·阿里《月光男孩》杰夫·布里吉斯《赴汤蹈火》卢卡斯·赫奇斯《海边的曼彻斯特》戴夫·帕特尔《雄狮》迈克尔·珊农《夜行动物》
最佳女配角：维奥拉·戴维斯《藩篱》娜奥米·哈里斯《月光男孩》妮可·基德曼《雄狮》奥克塔维亚·斯宾瑟《隐藏人物》米歇尔·威廉姆斯《海边的曼彻斯特》
最佳原创剧本：《赴汤蹈火》《爱乐之城》《龙虾》《海边的曼彻斯特》《二十世纪女人》
最佳改编剧本：《降临》《藩篱》《隐藏人物》《雄狮》《月光男孩》
最佳动画长片：《魔弦传说》《海洋奇缘》《西葫芦的生活》《红海龟》《疯狂动物城》
最佳纪录长片：《海上火焰》《我不是你的黑鬼》《生活，动画》《O.J.：美国制造》《第十三修正案》
最佳外语片：《地雷区》（丹麦）《一个叫欧维的男人决定去死》（瑞典）《推销员》（伊朗）《禁忌之恋》（澳大利亚）《托尼·厄德曼》（德国）
最佳摄影：《降临》《爱乐之城》《雄狮》《月光男孩》《沉默》
最佳剪辑：《降临》《血战钢锯岭》《赴汤蹈火》《爱乐之城》《月光男孩》
最佳视觉效果：《深海浩劫》《奇异博士》《奇幻森林》《魔弦传说》《星球大战外传：侠盗一号》
最佳音效剪辑：《降临》《深海浩劫》《血战钢锯岭》《爱乐之城》《萨利机长》
最佳音响效果：《降临》《血战钢锯岭》《爱乐之城》《星球大战外传：侠盗一号》《危机13小时》
最佳艺术指导：《降临》《神奇动物在哪里》《凯撒万岁》《爱乐之城》《太空旅客》
最佳服装设计：《间谍同盟》《神奇动物在哪里》《跑调天后》《第一夫人》《爱乐之城》
最佳化妆&发型设计：《一个叫欧维的男人决定去死》《星际迷航3：超越星辰》《X特遣队》
最佳原创配乐：《第一夫人》《爱乐之城》《雄狮》《月光男孩》《太空旅客》
最佳原创歌曲：“Audition”《爱乐之城》“Can‘t Stop the Feeling”《魔发精灵》“City Of Stars”《爱乐之城》“The Empty Chair”《吉姆：詹姆斯·弗雷的故事》“How Far I’ll Go”《海洋奇缘》
最佳真人短片：《内部敌人》《女人与高铁》《沉默的夜晚》《歌唱》《时间代码》
最佳动画短片：《Blind Vaysba》《回光返照》《梨酒与香烟》《珍珠》《鹬》
最佳纪录短片：《人生陌路》《4.1英里》《乔的小提琴》《Watani，我的故乡》《白盔》



",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045302
